timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1220103000,Aug 30 2008 - 1:30pm,complete,N/A,Arminia Bielefeld,Hamburger SV,N/A,3,1.00,1.00,0.82,1.18,2,4,6,3,2,1,"9,37","40,50,64,77",-1,-1,2,0,2,0,1,1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,4.00,100,100,100,100,0,50,50,50,100,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SchücoArena (Bielefeld)
1220103000,Aug 30 2008 - 1:30pm,complete,N/A,Energie Cottbus,Borussia Dortmund,Günter Perl,3,0.00,3.00,1.12,1.53,0,1,1,1,0,1,"","45",-1,-1,1,0,1,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,4.00,50,100,100,50,50,50,100,100,100,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadion der Freundschaft (Cottbus)
1220103000,Aug 30 2008 - 1:30pm,complete,N/A,Bayer Leverkusen,Hoffenheim,Felix Brych,3,0.00,3.00,1.35,1.35,5,2,7,4,3,1,"8,17,36,83,87","20,58",-1,-1,0,0,2,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,4.00,50,100,100,50,50,50,100,100,100,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,BayArena (Leverkusen)
1220103000,Aug 30 2008 - 1:30pm,complete,N/A,Wolfsburg,Eintracht Frankfurt,N/A,3,3.00,1.00,2.88,0.82,2,2,4,2,1,1,"27,51","22,84",-1,-1,2,0,2,0,2,0,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,2.50,100,100,50,0,0,0,100,50,100,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,VOLKSWAGEN ARENA (Wolfsburg)
1220103000,Aug 30 2008 - 1:30pm,complete,N/A,Schalke 04,Bochum,Wolfgang Stark,3,3.00,0.00,1.76,0.76,1,0,1,1,1,0,"36","",-1,-1,0,0,2,1,0,0,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,2.00,0,50,50,0,0,50,100,0,50,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,VELTINS-Arena (Gelsenkirchen)
1220194800,Aug 31 2008 - 3:00pm,complete,N/A,Bayern München,Hertha BSC,Michael Kempter,3,1.00,3.00,2.24,1.41,4,1,5,1,1,0,"12,54,56,70","84",-1,-1,0,0,3,0,0,0,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,3.00,50,100,50,50,0,50,100,0,100,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Allianz Arena (München)
1220194800,Aug 31 2008 - 3:00pm,complete,N/A,Stuttgart,Hannover 96,N/A,3,0.00,0.00,2.29,0.53,2,0,2,2,2,0,"18,40","",-1,-1,1,0,1,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,2.50,0,100,50,0,0,50,100,0,100,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Mercedes-Benz-Arena (Stuttgart)
1221312600,Sep 13 2008 - 1:30pm,complete,N/A,Köln,Bayern München,Michael Weiner,4,1.00,1.00,1.00,1.71,0,3,3,0,0,0,"","53,60,90'1",-1,-1,1,0,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,2.00,100,100,0,0,0,0,100,0,100,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RheinEnergieStadion (Köln)
1221312600,Sep 13 2008 - 1:30pm,complete,N/A,Hoffenheim,Stuttgart,Peter Sippel,4,3.00,3.00,1.88,1.47,0,0,0,0,0,0,"","",-1,-1,4,0,4,0,2,2,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,2.50,50,50,50,50,0,50,100,0,50,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Carl-Benz-Stadion (Mannheim)
1221312600,Sep 13 2008 - 1:30pm,complete,N/A,Borussia Dortmund,Schalke 04,N/A,4,1.00,1.00,1.94,1.18,3,3,6,2,0,2,"67,70,89","20,39,54",-1,-1,3,0,2,2,2,1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,2.00,100,100,0,0,0,0,50,50,100,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Signal-Iduna-Park (Dortmund)
